time,temperature,humidity
2019-11-05 12:30:42,72,56.0
2019-11-05 12:30:45,72,56.0
2019-11-05 12:30:48,72,56.0
2019-11-05 12:30:53,72,57.0
2019-11-05 12:30:56,72,57.0
2019-11-05 12:30:59,72,57.0
2019-11-05 12:31:07,72,56.0
2019-11-05 12:31:10,72,56.0
2019-11-05 12:31:15,72,56.0
2019-11-05 12:31:18,72,56.0
2019-11-05 12:31:21,72,56.0
2019-11-05 12:31:24,72,56.0
2019-11-05 12:31:27,72,56.0
2019-11-05 12:31:30,72,56.0
2019-11-05 12:31:33,72,56.0
2019-11-05 12:31:36,72,56.0
2019-11-05 12:31:39,72,56.0
2019-11-05 12:31:44,72,56.0
2019-11-05 12:32:05,72,56.0
2019-11-05 12:32:10,72,56.0
2019-11-05 12:32:16,72,56.0
2019-11-05 12:32:21,72,56.0
2019-11-05 12:32:24,72,56.0
2019-11-05 12:32:27,72,56.0
2019-11-05 12:32:30,72,56.0
2019-11-05 12:32:35,72,56.0
2019-11-05 12:32:39,72,56.0
2019-11-05 12:37:04,73,56.0
2019-11-05 12:37:07,73,56.0
2019-11-05 12:37:11,73,57.0
2019-11-05 12:37:23,73,57.0
2019-11-05 12:37:27,73,57.0
2019-11-05 12:37:29,73,57.0
2019-11-05 12:37:32,73,57.0
2019-11-05 12:37:35,73,56.0
2019-11-05 12:37:38,73,56.0
2019-11-05 12:37:41,73,56.0
2019-11-05 12:37:44,73,56.0
2019-11-05 12:37:46,73,56.0
2019-11-05 12:37:49,73,56.0
2019-11-05 12:37:52,73,56.0
2019-11-05 12:37:55,73,56.0
2019-11-05 12:37:58,73,56.0
2019-11-05 12:38:01,73,56.0
2019-11-05 12:38:04,73,58.0
2019-11-05 12:38:39,73,56.0
2019-11-05 12:38:42,73,56.0
2019-11-05 12:38:48,73,56.0
2019-11-05 12:38:56,73,56.0
2019-11-05 12:38:59,73,56.0
2019-11-05 12:39:02,73,56.0
2019-11-05 12:39:05,73,56.0
2019-11-05 12:39:07,73,56.0
2019-11-05 12:39:10,73,55.0
2019-11-05 12:39:13,73,55.0
2019-11-05 12:39:16,73,55.0
2019-11-05 12:39:22,73,55.0
2019-11-05 12:39:24,73,55.0
2019-11-05 12:39:27,73,55.0
2019-11-05 12:39:30,73,55.0
2019-11-05 12:39:33,73,55.0
2019-11-05 12:41:57,73,55.0
2019-11-05 12:42:00,73,55.0
2019-11-05 12:42:05,73,55.0
2019-11-05 12:42:08,73,55.0
2019-11-05 12:42:11,73,55.0
2019-11-05 12:42:14,73,55.0
2019-11-05 12:42:17,73,55.0
2019-11-05 12:42:19,73,55.0
2019-11-05 12:42:23,73,55.0
2019-11-05 12:42:25,73,55.0
2019-11-05 12:42:28,73,55.0
2019-11-05 12:42:31,73,55.0
2019-11-05 12:42:34,73,55.0
2019-11-05 13:17:33,72,46.0
2019-11-05 13:17:35,72,46.0
2019-11-05 13:17:38,72,46.0
2019-11-05 13:17:41,72,46.0
2019-11-05 13:17:44,72,46.0
2019-11-05 13:17:47,72,46.0
2019-11-05 13:17:50,72,46.0
2019-11-05 13:17:53,72,46.0
2019-11-05 13:17:56,72,46.0
2019-11-05 13:17:58,72,46.0
2019-11-05 13:18:01,72,46.0
2019-11-05 13:18:04,72,46.0
2019-11-05 13:18:07,72,46.0
2019-11-05 13:18:10,72,46.0
2019-11-05 13:18:18,72,46.0
2019-11-05 13:18:21,72,46.0
2019-11-05 13:18:29,72,46.0
2019-11-05 13:18:34,72,46.0
2019-11-05 13:18:39,72,46.0
2019-11-05 13:18:43,72,46.0
2019-11-05 13:18:46,72,46.0
2019-11-05 13:18:51,72,88.0
2019-11-05 13:18:54,72,88.0
2019-11-05 13:18:57,72,89.0
2019-11-05 13:18:59,72,89.0
2019-11-05 13:19:02,72,89.0
2019-11-05 13:19:05,73,88.0
2019-11-05 13:19:08,73,87.0
2019-11-05 13:19:09,73,86.0
2019-11-05 13:19:11,73,81.0
2019-11-05 13:19:12,73,75.0
2019-11-05 13:19:14,73,72.0
2019-11-05 13:19:16,73,67.0
2019-11-05 13:19:18,73,76.0
2019-11-05 13:19:21,75,91.0
2019-11-05 13:19:23,75,95.0
2019-11-05 13:19:23,75,95.0
2019-11-05 13:19:26,77,95.0
2019-11-05 13:19:29,77,95.0
2019-11-05 13:19:35,79,95.0
2019-11-05 13:19:37,79,95.0
2019-11-05 13:19:48,81,89.0
2019-11-05 13:19:51,81,63.0
2019-11-05 13:19:57,81,51.0
2019-11-05 13:20:00,81,48.0
2019-11-05 13:20:02,81,45.0
2019-11-05 13:20:05,81,44.0
2019-11-05 13:20:08,81,44.0
2019-11-05 13:20:11,81,44.0
2019-11-05 13:20:14,81,43.0
2019-11-05 13:20:17,79,42.0
2019-11-05 13:20:20,79,41.0
2019-11-05 13:20:23,79,41.0
2019-11-05 13:20:25,79,41.0
2019-11-05 13:20:28,79,41.0
2019-11-05 13:20:31,79,43.0
2019-11-05 13:20:37,79,44.0
2019-11-05 13:20:39,79,43.0
2019-11-05 13:20:42,79,42.0
2019-11-05 13:20:45,79,42.0
2019-11-05 13:20:48,77,41.0
2019-11-05 13:20:51,77,41.0
2019-11-05 13:20:54,77,40.0
2019-11-05 13:20:57,77,41.0
2019-11-05 13:21:02,77,41.0
2019-11-05 13:21:05,77,41.0
2019-11-05 13:21:08,77,41.0
2019-11-05 13:21:11,77,41.0
2019-11-05 13:21:13,77,41.0
2019-11-05 13:21:16,77,41.0
2019-11-05 13:21:19,77,40.0
2019-11-05 13:21:25,77,41.0
2019-11-05 13:21:28,75,42.0
2019-11-05 13:21:31,75,42.0
2019-11-05 13:21:36,75,42.0
2019-11-05 13:21:39,75,43.0
2019-11-05 13:21:42,75,43.0
2019-11-05 13:21:47,75,43.0
2019-11-05 13:21:50,75,44.0
2019-11-05 13:21:55,75,45.0
2019-11-05 13:21:59,75,45.0
2019-11-05 13:22:02,75,46.0
2019-11-05 13:22:04,75,46.0
2019-11-05 13:22:07,75,46.0
2019-11-05 13:22:10,75,45.0
2019-11-05 13:22:13,75,44.0
2019-11-05 13:22:16,75,44.0
2019-11-05 13:22:19,75,44.0
2019-11-05 13:22:22,75,44.0
2019-11-05 13:22:27,73,43.0
2019-11-05 13:22:30,73,43.0
2019-11-05 13:22:35,73,43.0
2019-11-05 13:22:38,73,43.0
2019-11-05 13:22:41,73,43.0
2019-11-05 13:22:44,73,43.0
2019-11-05 13:22:47,73,44.0
2019-11-05 13:22:50,73,44.0
2019-11-05 13:22:52,73,44.0
2019-11-05 13:22:56,73,45.0
2019-11-05 13:22:58,73,45.0
2019-11-05 13:23:01,73,47.0
2019-11-05 13:23:07,73,48.0
2019-11-05 13:23:10,73,48.0
2019-11-05 13:23:12,73,48.0
2019-11-05 13:23:15,73,48.0
2019-11-05 13:23:18,73,48.0
2019-11-05 13:23:21,73,48.0
2019-11-05 13:23:24,73,48.0
2019-11-05 13:23:29,73,48.0
2019-11-05 13:23:32,73,48.0
2019-11-05 13:23:35,73,48.0
2019-11-05 13:23:38,73,48.0
2019-11-05 13:23:41,73,48.0
2019-11-05 13:23:44,73,47.0
2019-11-05 13:23:47,73,47.0
2019-11-05 13:23:49,73,47.0
2019-11-05 13:23:55,73,47.0
2019-11-05 13:24:00,73,47.0
2019-11-05 13:24:03,73,47.0
2019-11-05 13:24:06,73,48.0
2019-11-05 13:24:09,73,48.0
2019-11-05 13:24:12,73,47.0
2019-11-05 13:24:15,73,47.0
2019-11-05 13:24:18,73,46.0
2019-11-05 13:24:20,73,46.0
2019-11-05 13:24:24,73,46.0
2019-11-05 13:24:26,73,46.0
2019-11-05 13:24:29,73,45.0
2019-11-05 13:24:32,73,45.0
2019-11-05 13:24:35,73,45.0
2019-11-05 13:24:38,73,46.0
2019-11-05 13:24:41,73,47.0
2019-11-05 13:24:46,73,46.0
2019-11-05 13:24:49,73,46.0
2019-11-05 13:24:52,73,46.0
2019-11-05 13:24:55,73,47.0
2019-11-05 13:24:57,73,47.0
2019-11-05 13:25:01,73,48.0
2019-11-05 13:25:03,73,49.0
2019-11-05 13:25:06,73,50.0
2019-11-05 13:25:09,73,50.0
2019-11-05 13:25:12,73,50.0
2019-11-05 13:25:15,73,50.0
2019-11-05 13:25:18,73,50.0
2019-11-05 13:25:21,73,50.0
2019-11-05 13:25:26,73,50.0
2019-11-05 13:25:32,73,49.0
2019-11-05 13:25:34,73,49.0
2019-11-05 13:25:38,72,49.0
2019-11-05 13:25:43,72,49.0
2019-11-05 13:25:46,72,49.0
2019-11-05 13:25:49,72,48.0
2019-11-05 13:25:50,72,48.0
2019-11-05 13:25:52,72,47.0
2019-11-05 13:25:53,72,47.0
2019-11-05 13:25:55,72,47.0
2019-11-05 13:25:56,72,47.0
2019-11-05 13:25:58,72,47.0
2019-11-05 13:26:00,72,47.0
2019-11-05 13:26:01,72,47.0
2019-11-05 13:26:04,72,46.0
2019-11-05 13:26:06,72,46.0
2019-11-05 13:26:09,72,47.0
2019-11-05 13:26:12,72,47.0
2019-11-05 13:26:15,72,47.0
2019-11-05 13:26:18,72,47.0
2019-11-05 13:26:23,72,47.0
2019-11-05 13:26:29,72,46.0
2019-11-05 13:26:32,72,46.0
2019-11-05 13:26:34,72,46.0
2019-11-05 13:26:37,72,47.0
2019-11-05 13:26:40,72,47.0
2019-11-05 13:26:43,72,47.0
2019-11-05 13:26:46,72,47.0
2019-11-05 13:26:49,72,47.0
2019-11-05 13:26:51,72,47.0
2019-11-05 13:26:55,72,47.0
2019-11-05 13:26:57,72,47.0
2019-11-05 13:27:06,72,48.0
2019-11-05 13:27:08,72,49.0
2019-11-05 13:27:11,72,49.0
2019-11-05 13:27:14,72,49.0
2019-11-05 13:27:15,72,49.0
2019-11-05 13:27:16,72,48.0
2019-11-05 13:27:20,72,48.0
2019-11-05 13:27:22,72,48.0
2019-11-05 13:27:25,72,48.0
2019-11-05 13:27:28,72,48.0
2019-11-05 13:27:31,72,48.0
2019-11-05 13:27:34,72,48.0
2019-11-05 13:27:37,72,47.0
2019-11-05 13:27:42,72,49.0
2019-11-05 13:27:45,72,49.0
2019-11-05 13:27:48,72,49.0
2019-11-05 13:27:51,72,49.0
2019-11-05 13:27:53,72,50.0
2019-11-05 13:27:56,72,50.0
2019-11-05 13:27:59,72,50.0
2019-11-05 13:28:02,72,51.0
2019-11-05 13:28:05,72,51.0
2019-11-05 13:28:08,72,50.0
2019-11-05 13:28:11,72,50.0
2019-11-05 13:28:13,72,50.0
2019-11-05 13:28:16,72,51.0
2019-11-05 13:28:19,72,51.0
2019-11-05 13:28:20,72,51.0
2019-11-05 13:28:22,72,51.0
2019-11-05 13:28:24,72,52.0
2019-11-05 13:28:27,72,56.0
2019-11-05 13:28:33,72,53.0
2019-11-05 13:28:36,72,52.0
2019-11-05 13:28:39,72,51.0
2019-11-05 13:28:42,72,51.0
2019-11-05 13:28:44,72,50.0
2019-11-05 13:28:47,72,50.0
2019-11-05 13:28:50,72,49.0
2019-11-05 13:28:53,72,49.0
2019-11-05 13:28:56,72,49.0
2019-11-05 13:28:59,72,48.0
2019-11-05 13:29:02,72,48.0
2019-11-05 13:29:09,72,48.0
2019-11-05 13:29:13,72,47.0
2019-11-05 13:29:15,72,47.0
2019-11-05 13:29:18,72,47.0
2019-11-05 13:29:21,72,47.0
2019-11-05 13:29:27,72,47.0
2019-11-05 13:29:29,72,47.0
2019-11-05 13:29:32,72,47.0
2019-11-05 13:29:35,72,47.0
2019-11-05 13:29:38,72,47.0
2019-11-05 13:29:41,72,47.0
2019-11-05 13:29:44,72,47.0
2019-11-05 13:29:47,72,47.0
2019-11-05 13:29:49,72,47.0
2019-11-05 13:29:52,72,47.0
2019-11-05 13:29:55,72,47.0
2019-11-05 13:29:58,72,47.0
2019-11-05 13:30:03,72,47.0
2019-11-05 13:30:06,72,47.0
2019-11-05 13:30:09,72,47.0
2019-11-05 13:30:12,72,47.0
2019-11-05 13:30:15,72,47.0
2019-11-05 13:30:18,72,47.0
2019-11-05 13:30:31,72,47.0
2019-11-05 13:30:34,72,47.0
2019-11-05 13:30:37,72,47.0
2019-11-05 13:30:40,72,47.0
2019-11-05 13:30:45,72,47.0
2019-11-05 13:30:46,72,47.0
2019-11-05 13:30:47,72,47.0
2019-11-05 13:30:49,72,47.0
2019-11-05 13:30:51,72,47.0
2019-11-05 13:30:54,72,47.0
2019-11-05 13:30:57,72,47.0
2019-11-05 13:31:00,72,47.0
2019-11-05 13:31:03,72,47.0
2019-11-05 13:31:05,72,47.0
2019-11-05 13:31:08,72,47.0
2019-11-05 13:31:11,72,47.0
2019-11-05 13:31:14,72,47.0
2019-11-05 13:31:17,72,47.0
2019-11-05 13:31:20,72,47.0
2019-11-05 13:31:23,72,47.0
2019-11-05 13:31:28,72,47.0
2019-11-05 13:31:33,72,47.0
2019-11-05 13:31:36,72,47.0
2019-11-05 13:31:39,72,47.0
2019-11-05 13:31:42,72,47.0
2019-11-05 13:31:45,72,47.0
2019-11-05 13:31:48,72,47.0
2019-11-05 13:31:51,72,47.0
2019-11-05 13:31:54,72,47.0
2019-11-05 13:31:56,72,47.0
2019-11-05 13:32:02,72,47.0
2019-11-05 13:32:07,72,47.0
2019-11-05 13:32:10,72,47.0
2019-11-05 13:32:12,72,47.0
2019-11-05 13:32:14,72,47.0
2019-11-05 13:32:15,72,47.0
2019-11-05 13:32:17,72,47.0
2019-11-05 13:32:18,72,48.0
2019-11-05 13:32:20,72,48.0
2019-11-05 13:32:21,72,49.0
2019-11-05 13:32:25,72,49.0
2019-11-05 13:32:28,72,49.0
2019-11-05 13:32:31,72,49.0
2019-11-05 13:32:33,72,49.0
2019-11-05 13:32:37,72,50.0
2019-11-05 13:32:39,72,50.0
2019-11-05 13:32:42,72,50.0
2019-11-05 13:32:45,72,49.0
2019-11-05 13:32:48,72,49.0
2019-11-05 13:32:51,72,49.0
2019-11-05 13:32:54,72,49.0
2019-11-05 13:32:56,72,49.0
2019-11-05 13:32:59,72,49.0
2019-11-05 13:33:02,72,49.0
2019-11-05 13:33:05,72,49.0
2019-11-05 13:33:08,72,49.0
2019-11-05 13:33:11,72,48.0
2019-11-05 13:33:14,72,48.0
2019-11-05 13:33:16,72,48.0
2019-11-05 13:33:19,72,48.0
2019-11-05 13:33:22,72,49.0
2019-11-05 13:33:25,72,49.0
2019-11-05 13:33:33,72,48.0
2019-11-05 13:33:39,72,47.0
2019-11-05 13:33:41,72,47.0
2019-11-05 13:33:44,72,47.0
2019-11-05 13:33:47,72,47.0
2019-11-05 13:33:50,72,47.0
2019-11-05 13:33:53,72,47.0
2019-11-05 13:33:56,72,47.0
2019-11-05 13:33:58,72,47.0
2019-11-05 13:34:01,72,47.0
2019-11-05 13:34:04,72,47.0
2019-11-05 13:34:07,72,47.0
2019-11-05 13:34:10,72,47.0
2019-11-05 13:34:13,72,47.0
2019-11-05 13:34:16,72,47.0
2019-11-05 13:34:21,72,47.0
2019-11-05 13:34:27,72,47.0
2019-11-05 13:34:29,72,47.0
2019-11-05 13:34:32,72,47.0
2019-11-05 13:34:35,72,47.0
2019-11-05 13:34:38,72,47.0
2019-11-05 13:34:41,72,47.0
2019-11-05 13:34:44,72,47.0
2019-11-05 13:34:49,72,47.0
2019-11-05 13:34:52,72,47.0
2019-11-05 13:34:55,72,47.0
2019-11-05 13:34:58,72,47.0
2019-11-05 13:35:01,72,47.0
2019-11-05 13:35:04,72,47.0
2019-11-05 13:35:07,72,47.0
2019-11-05 13:35:10,72,47.0
2019-11-05 13:35:12,72,47.0
2019-11-05 13:35:15,72,47.0
2019-11-05 13:35:18,72,47.0
2019-11-05 13:35:21,72,47.0
2019-11-05 13:35:24,72,47.0
2019-11-05 13:35:27,72,47.0
2019-11-05 13:35:30,72,47.0
2019-11-05 13:35:33,72,47.0
2019-11-05 13:35:35,72,47.0
2019-11-05 13:35:38,72,47.0
2019-11-05 13:35:41,72,47.0
2019-11-05 13:35:44,72,47.0
2019-11-05 13:35:47,72,47.0
2019-11-05 13:35:50,72,47.0
2019-11-05 13:35:52,72,47.0
2019-11-05 13:35:55,72,47.0
2019-11-05 13:35:58,72,47.0
2019-11-05 13:36:01,72,47.0
2019-11-05 13:36:04,72,47.0
2019-11-05 13:36:07,72,47.0
2019-11-05 13:36:10,72,47.0
2019-11-05 13:36:20,72,47.0
2019-11-05 13:36:23,72,47.0
2019-11-05 13:36:26,72,47.0
2019-11-05 13:36:29,72,47.0
2019-11-05 13:36:32,72,47.0
2019-11-05 13:36:35,72,47.0
2019-11-05 13:36:37,72,47.0
2019-11-05 13:36:40,72,47.0
2019-11-05 13:36:43,72,47.0
2019-11-05 13:36:46,72,47.0
2019-11-05 13:36:49,72,47.0
2019-11-05 13:36:52,72,47.0
2019-11-05 13:36:55,72,47.0
2019-11-05 13:36:58,72,47.0
2019-11-05 13:37:01,72,47.0
2019-11-05 13:37:03,72,47.0
2019-11-05 13:37:06,72,47.0
2019-11-05 13:37:09,72,48.0
2019-11-05 13:37:12,72,48.0
2019-11-05 13:37:15,72,48.0
2019-11-05 13:37:18,72,48.0
2019-11-05 13:37:23,72,48.0
2019-11-05 13:37:26,72,48.0
2019-11-05 13:37:29,72,47.0
2019-11-05 13:37:32,72,47.0
2019-11-05 13:37:40,72,48.0
2019-11-05 13:37:43,72,48.0
2019-11-05 13:37:46,72,48.0
2019-11-05 13:37:49,72,48.0
2019-11-05 13:37:51,72,49.0
2019-11-05 13:37:54,72,49.0
2019-11-05 13:37:57,72,49.0
2019-11-05 13:38:00,72,48.0
2019-11-05 13:38:03,72,48.0
2019-11-05 13:38:06,72,48.0
2019-11-05 13:38:14,72,50.0
2019-11-05 13:38:17,72,50.0
2019-11-05 13:38:19,72,50.0
2019-11-05 13:38:22,72,50.0
2019-11-05 13:38:25,72,50.0
2019-11-05 13:38:31,72,50.0
2019-11-05 13:38:36,72,50.0
2019-11-05 13:38:39,72,50.0
2019-11-05 13:38:42,72,50.0
2019-11-05 13:38:45,72,50.0
2019-11-05 13:38:48,72,50.0
2019-11-05 13:38:53,72,49.0
2019-11-05 13:38:56,72,49.0
2019-11-05 13:38:59,72,49.0
2019-11-05 13:39:02,72,49.0
2019-11-05 13:39:05,72,49.0
2019-11-05 13:39:08,72,49.0
2019-11-05 13:39:11,72,48.0
2019-11-05 13:39:13,72,49.0
2019-11-05 13:39:16,72,49.0
2019-11-05 13:39:19,72,50.0
2019-11-05 13:39:22,72,50.0
2019-11-05 13:39:25,72,50.0
2019-11-05 13:39:28,72,50.0
2019-11-05 13:39:30,72,49.0
2019-11-05 13:39:33,72,49.0
2019-11-05 13:39:36,72,48.0
2019-11-05 13:39:39,72,48.0
2019-11-05 13:39:42,72,48.0
2019-11-05 13:39:45,72,48.0
2019-11-05 13:39:48,72,47.0
2019-11-05 13:39:50,72,47.0
2019-11-05 13:39:53,72,47.0
2019-11-05 13:39:56,72,47.0
2019-11-05 13:39:59,72,47.0
2019-11-05 13:40:02,72,47.0
2019-11-05 13:40:05,72,47.0
2019-11-05 13:40:08,72,47.0
2019-11-05 13:40:11,72,47.0
2019-11-05 13:40:14,72,47.0
2019-11-05 13:40:16,72,48.0
2019-11-05 13:40:19,72,48.0
2019-11-05 13:40:22,72,48.0
2019-11-05 13:40:25,72,49.0
2019-11-05 13:40:30,72,49.0
2019-11-05 13:40:33,72,49.0
2019-11-05 13:40:36,72,48.0
2019-11-05 13:40:39,72,48.0
2019-11-05 13:40:42,72,48.0
2019-11-05 13:40:47,72,47.0
2019-11-05 13:40:50,72,47.0
2019-11-05 13:40:53,72,47.0
2019-11-05 13:40:56,72,47.0
2019-11-05 13:40:59,72,47.0
2019-11-05 13:41:01,72,47.0
2019-11-05 13:41:05,72,47.0
2019-11-05 13:41:10,72,47.0
2019-11-05 13:41:13,72,47.0
2019-11-05 13:41:16,72,47.0
2019-11-05 13:41:19,72,47.0
2019-11-05 13:41:22,72,47.0
2019-11-05 13:41:24,72,47.0
2019-11-05 13:41:27,72,47.0
2019-11-05 13:41:30,72,47.0
2019-11-05 13:41:33,72,47.0
2019-11-05 13:41:36,72,47.0
2019-11-05 13:41:39,72,47.0
2019-11-05 13:41:42,72,47.0
2019-11-05 13:41:44,72,47.0
2019-11-05 13:41:47,72,47.0
2019-11-05 13:41:50,72,48.0
2019-11-05 13:41:53,72,48.0
2019-11-05 13:41:56,72,48.0
2019-11-05 13:41:59,72,47.0
2019-11-05 13:42:02,72,47.0
2019-11-05 13:42:05,72,47.0
2019-11-05 13:42:12,72,47.0
2019-11-05 13:42:15,72,48.0
